57906	25.18	106.08	567		16	望谟	贵州	贵州	贵州
57916	25.43	106.77	440.1	16	罗甸	贵州	贵州	贵州
57932	25.97	108.53	288.8	16	榕江	贵州	贵州	贵州
57922	25.83	107.55	1015.5	4	独山	贵州	贵州	贵州
56693	26.58	104.87	1817.2	32	水城	贵州	贵州	贵州
57623	28.88	107.60	684.6	32	道真	贵州	贵州	贵州
57625	28.55	107.45	678.2	32	正安	贵州	贵州	贵州
57634	28.52	107.88	658		32	务川	贵州	贵州	贵州
57636	28.57	108.50	335.4	32	沿河	贵州	贵州	贵州
57637	28.25	108.12	524.2	32	德江	贵州	贵州	贵州
57647	28.15	109.18	406.9	32	松桃	贵州	贵州	贵州
57708	27.15	105.60	1701.2	32	大方	贵州	贵州	贵州
57712	27.73	106.95	984.5	32	汇川	贵州	贵州	贵州
57714	27.47	106.23	943		32	金沙	贵州	贵州	贵州
57718	27.10	106.73	1039.2	32	息烽	贵州	贵州	贵州
57719	27.07	106.97	1280.7	32	开阳	贵州	贵州	贵州
57720	27.88	107.17	890.3	32	绥阳	贵州	贵州	贵州
57722	27.77	107.47	792.9	32	湄潭	贵州	贵州	贵州
57723	27.98	107.72	710.5	32	凤冈	贵州	贵州	贵州
57728	27.07	107.47	1097.9	32	瓮安	贵州	贵州	贵州
57729	27.23	107.88	621.3	32	余庆	贵州	贵州	贵州
57732	28.02	108.40	458		32	印江	贵州	贵州	贵州
57735	27.18	108.82	423.0	32	岑巩	贵州	贵州	贵州
57736	27.70	108.85	370.7	32	江口	贵州	贵州	贵州
57737	27.03	108.12	548.3	32	施秉	贵州	贵州	贵州
57738	27.05	108.42	517		32	镇远	贵州	贵州	贵州
57739	27.23	108.88	375.6	32	玉屏	贵州	贵州	贵州
57741	27.72	109.18	283.5	32	铜仁	贵州	贵州	贵州
57742	27.52	109.20	885.3	32	万山	贵州	贵州	贵州
57800	26.77	105.37	1458.6	32	纳雍	贵州	贵州	贵州
57805	26.68	105.77	1320.8	32	织金	贵州	贵州	贵州
57806	26.25	105.90	1430.5	16	安顺	贵州	贵州	贵州
57807	26.20	105.47	1363.2	32	六枝	贵州	贵州	贵州
57809	26.07	105.75	1252	32	镇宁	贵州	贵州	贵州
57811	26.85	106.60	1241.3	32	修文	贵州	贵州	贵州
57813	26.57	106.47	1265.8	32	清镇	贵州	贵州	贵州
57814	26.42	106.27	1299.2	32	平坝	贵州	贵州	贵州
57818	26.02	106.45	1186.9	32	长顺	贵州	贵州	贵州
57822	26.90	107.90	836.5	32	黄平	贵州	贵州	贵州
57824	26.58	107.23	1005.7	32	贵定	贵州	贵州	贵州
57827	26.32	107.53	970.2	32	都匀	贵州	贵州	贵州
57829	26.20	107.80	964.2	32	丹寨	贵州	贵州	贵州
57834	26.68	108.30	643.1	32	台江	贵州	贵州	贵州
57837	26.40	108.07	840		32	雷山	贵州	贵州	贵州
57839	26.23	109.15	569.4	32	黎平	贵州	贵州	贵州
57840	26.90	109.20	402.4	32	天柱	贵州	贵州	贵州
57844	26.52	109.25	476.2	32	锦屏	贵州	贵州	贵州
57900	25.83	105.22	1553.6	32	晴隆	贵州	贵州	贵州
57903	25.93	105.60	1138.4	32	关岭	贵州	贵州	贵州
57907	25.08	104.90	1300.7	32	兴义	贵州	贵州	贵州
57909	24.98	105.82	584.8	32	册亨	贵州	贵州	贵州
57910	25.77	106.08	1198.8	32	紫云	贵州	贵州	贵州
57911	26.67	106.65	1324.2	32	白云	贵州	贵州	贵州
57912	26.13	106.63	992.1	32	惠水	贵州	贵州	贵州
57913	26.45	106.98	1094.7	32	龙里	贵州	贵州	贵州
57914	26.42	106.67	1149.8	32	花溪	贵州	贵州	贵州
57915	26.63	106.77	1104.9	32	乌当	贵州	贵州	贵州
57921	25.83	107.32	710.2	32	平塘	贵州	贵州	贵州
57923	25.98	107.87	418.5	32	三都	贵州	贵州	贵州
57936	25.75	108.92	259.1	32	从江	贵州	贵州	贵州
57609	28.57	105.72	354.6	32	赤水	贵州	贵州	贵州
57614	28.33	106.22	1179	32	习水	贵州	贵州	贵州
57808	26.32	105.75	1275.7	32	普定	贵州	贵州	贵州
57828	26.50	107.58	983.9	32	麻江	贵州	贵州	贵州
57835	26.72	108.43	528.4	32	剑河	贵州	贵州	贵州
57908	25.12	105.48	1393.5	32	安龙	贵州	贵州	贵州
56598	27.13	104.73	1538.1	32	赫章	贵州	贵州	贵州
57710	27.80	106.40	891		32	仁怀	贵州	贵州	贵州
57717	27.53	106.83	975		32	遵义县	贵州	贵州	贵州
57734	27.57	108.23	468.5	32	石阡	贵州	贵州	贵州
57905	25.40	105.63	1063.8	32	贞丰	贵州	贵州	贵州
57926	25.42	107.88	432.9	32	荔波	贵州	贵州	贵州
56792	25.78	104.97	1648.5	32	普安	贵州	贵州	贵州
57821	26.70	107.50	926.5	32	福泉	贵州	贵州	贵州
59758	20.00	110.25	64.4	2	海口	海南	海南	海南
59948	18.22	109.58	420.6	2	三亚	海南	海南	海南
59855	19.22	110.48	23.3	4	琼海	海南	海南	海南
59845	19.52	109.58	170.3	8	儋州	海南	海南	海南
59849	19.03	109.83	253		16	琼中	海南	海南	海南
59954	18.50	110.03	15.3	16	陵水	海南	海南	海南
59981	16.83	112.33	5.9		1	西沙	海南	海南	海南
59843	19.73	110.00	36.3	32	澄迈	海南	海南	海南
59848	19.23	109.43	219.3	32	白沙	海南	海南	海南
59854	19.37	110.10	119.1	32	屯昌	海南	海南	海南
59940	18.75	109.17	156.7	32	乐东	海南	海南	海南
59941	18.77	109.52	327.2	32	五指山	海南	海南	海南
59945	18.65	109.70	65		32	保亭	海南	海南	海南
59838	19.10	108.62	8.7		4	东方	海南	海南	海南
59757	20.00	110.37	10.7	32	琼山	海南	海南	海南
59851	19.70	110.33	25		32	定安	海南	海南	海南
59847	19.27	109.05	101.1	32	昌江	海南	海南	海南
59842	19.90	109.68	31.6	32	临高	海南	海南	海南
59856	19.62	110.75	26.7	32	文昌	海南	海南	海南
59951	18.80	110.33	38.4	32	万宁	海南	海南	海南
53392	41.85	114.60	1423.5	32	康保	河北	河北	河北
53397	41.10	113.98	1377.7	32	尚义	河北	河北	河北
53399	41.15	114.70	1394.4	32	张北	河北	河北	河北
53491	40.67	114.38	838.8	32	怀安	河北	河北	河北
53492	40.10	114.15	938.7	32	阳原	河北	河北	河北
53498	40.57	115.03	630.5	32	宣化	河北	河北	河北
53499	40.77	114.73	756.2	32	万全	河北	河北	河北
53593	39.83	114.57	910.5	16	蔚县	河北	河北	河北
53596	38.85	115.13	53.4	32	顺平	河北	河北	河北
53599	39.37	114.68	885.6	32	涞源	河北	河北	河北
53680	38.30	114.38	110.1	32	灵寿	河北	河北	河北
53682	38.63	114.68	105.3	32	曲阳	河北	河北	河北
53688	38.45	114.55	97.4	32	行唐	河北	河北	河北
53689	38.02	115.07	43.5	32	晋州	河北	河北	河北
53690	38.85	114.18	283.1	32	阜平	河北	河北	河北
53691	38.15	114.57	72.1	32	正定	河北	河北	河北
53692	38.73	114.98	67.6	32	唐县	河北	河北	河北
53693	38.03	114.13	256.6	32	井陉	河北	河北	河北
53694	38.27	114.22	132		32	平山	河北	河北	河北
53695	38.35	114.68	72		32	新乐	河北	河北	河北
53696	38.52	115.00	55.8	32	定州	河北	河北	河北
53697	38.03	114.83	54.6	32	藁城	河北	河北	河北
53698	38.03	114.42	82.1	4	石家庄	河北	河北	河北
53699	38.18	114.95	46.6	32	无极	河北	河北	河北
53773	36.33	114.62	65.8	32	临漳	河北	河北	河北
53781	36.87	114.47	69		32	沙河	河北	河北	河北
53784	37.75	114.78	39.6	32	赵县	河北	河北	河北
53785	37.52	114.67	36.2	32	柏乡	河北	河北	河北
53789	37.88	114.63	54		32	栾城	河北	河北	河北
53790	37.60	114.62	50.1	32	高邑	河北	河北	河北
53791	37.77	114.52	67.5	32	元氏	河北	河北	河北
53792	37.45	114.48	114.2	32	临城	河北	河北	河北
53794	37.38	114.78	31.0	32	隆尧	河北	河北	河北
53795	37.65	114.37	138.5	32	赞皇	河北	河北	河北
53796	37.62	114.88	31.8	32	宁晋	河北	河北	河北
53797	37.28	114.52	75.1	32	内邱	河北	河北	河北
53798	37.07	114.50	78.5	16	邢台	河北	河北	河北
53799	37.23	114.98	27.1	32	巨鹿	河北	河北	河北
53883	37.13	114.70	37.7	32	任县	河北	河北	河北
53886	36.57	113.67	471.6	32	涉县	河北	河北	河北
53890	36.68	114.15	234.8	32	武安	河北	河北	河北
53891	37.02	114.68	44.2	32	南和	河北	河北	河北
53892	36.62	114.47	67.7	32	邯郸	河北	河北	河北
53893	36.77	114.95	40.8	32	曲周	河北	河北	河北
53894	36.40	114.20	150.5	32	峰峰	河北	河北	河北
53895	36.78	114.50	61.8	32	永年	河北	河北	河北
53896	36.35	114.95	51.3	32	魏县	河北	河北	河北
53897	36.38	114.38	70.9	32	磁县	河北	河北	河北
53899	36.48	114.97	49.7	32	广平	河北	河北	河北
53980	36.55	114.80	51.3	32	肥乡	河北	河北	河北
53996	36.45	114.65	59		32	成安	河北	河北	河北
54301	41.67	115.67	1413.1	32	沽源	河北	河北	河北
54304	40.97	115.28	1249.1	32	崇礼	河北	河北	河北
54308	41.20	116.63	736.3	16	丰宁	河北	河北	河北
54311	41.97	117.77	893.8	16	围场	河北	河北	河北
54318	41.35	117.73	599.9	32	隆化	河北	河北	河北
54319	41.02	118.67	546.5	32	平泉	河北	河北	河北
54401	40.78	114.88	725.2	4	张家口	河北	河北	河北
54404	40.88	115.83	868.7	32	赤城	河北	河北	河北
54405	40.42	115.50	572.1	16	怀来	河北	河北	河北
54408	40.38	115.22	530.7	32	涿鹿	河北	河北	河北
54420	40.93	117.33	530.1	32	滦平	河北	河北	河北
54423	40.97	117.92	423.5	4	承德	河北	河北	河北
54425	40.40	117.47	634.4	32	兴隆	河北	河北	河北
54429	40.20	117.95	56.1	16	遵化	河北	河北	河北
54430	40.77	118.15	270.3	32	承德县	河北	河北	河北
54432	40.60	118.48	305.8	32	宽城	河北	河北	河北
54434	40.17	118.30	104.5	32	迁西	河北	河北	河北
54436	40.42	118.95	255.4	16	青龙	河北	河北	河北
54437	39.50	118.65	19.1	32	滦南	河北	河北	河北
54438	39.88	118.88	66.1	32	卢龙	河北	河北	河北
54439	40.02	118.72	52		32	迁安	河北	河北	河北
54449	39.85	119.52	3.5		32	秦皇岛	河北	河北	河北
54502	39.48	116.03	30.4	32	涿州	河北	河北	河北
54503	39.07	115.82	14		32	容城	河北	河北	河北
54506	39.32	115.95	25.7	32	高碑店	河北	河北	河北
54507	39.35	115.50	56.1	32	易县	河北	河北	河北
54510	39.90	116.98	18.1	32	大厂	河北	河北	河北
54512	39.42	116.28	22.6	32	固安	河北	河北	河北
54515	39.50	116.70	14.8	32	廊坊	河北	河北	河北
54518	39.12	116.38	10		16	霸州	河北	河北	河北
54519	39.30	116.48	13.4	32	永清	河北	河北	河北
54520	39.97	117.08	19.3	32	三河	河北	河北	河北
54521	39.77	116.98	14.2	32	香河	河北	河北	河北
54522	39.88	117.73	15.6	32	玉田	河北	河北	河北
54531	39.73	118.72	44.1	32	滦县	河北	河北	河北
54532	39.80	118.10	34.5	32	丰润	河北	河北	河北
54533	39.58	118.10	10.1	32	丰南	河北	河北	河北
54534	39.65	118.10	24.5	4	唐山	河北	河北	河北
54535	39.28	118.47	4.4		32	唐海	河北	河北	河北
54539	39.43	118.88	11.7	2	乐亭	河北	河北	河北
54540	39.73	119.20	18.7	32	昌黎	河北	河北	河北
54541	39.90	119.23	25.4	32	抚宁	河北	河北	河北
54601	38.98	115.65	14.3	32	徐水	河北	河北	河北
54602	38.73	115.48	17.9	4	保定	河北	河北	河北
54603	38.72	115.77	11.2	32	高阳	河北	河北	河北
54604	38.42	115.33	30.8	32	安国	河北	河北	河北
54605	38.93	115.93	5.6		32	安新	河北	河北	河北
54606	38.23	115.73	20.2	32	饶阳	河北	河北	河北
54607	38.72	115.12	46.2	32	望都	河北	河北	河北
54608	38.00	115.55	27.3	32	深州	河北	河北	河北
54609	38.25	115.50	26.7	32	安平	河北	河北	河北
54610	38.73	116.10	9.2		32	任丘	河北	河北	河北
54611	38.93	115.32	45.9	32	满城	河北	河北	河北
54612	38.87	116.45	7.5		32	文安	河北	河北	河北
54613	38.70	116.62	8		32	大城	河北	河北	河北
54614	38.45	116.08	12.5	32	河间	河北	河北	河北
54615	38.58	116.85	9.3		32	青县	河北	河北	河北
54616	38.35	116.85	9.1		4	沧州	河北	河北	河北
54617	38.18	116.12	14.4	32	献县	河北	河北	河北
54618	38.08	116.55	14.3	32	泊头	河北	河北	河北
54620	38.48	115.57	19.7	32	蠡县	河北	河北	河北
54621	38.18	115.18	39.3	32	深泽	河北	河北	河北
54624	38.37	117.35	7.8		16	黄骅	河北	河北	河北
54626	38.42	115.82	15.1	32	肃宁	河北	河北	河北
54627	38.03	117.23	9.4		32	盐山	河北	河北	河北
54628	38.08	117.42	5.0		32	海兴	河北	河北	河北
54631	37.07	115.15	33.6	32	广宗	河北	河北	河北
54632	37.07	115.03	35.2	32	平乡	河北	河北	河北
54633	37.52	115.23	27.5	32	新河	河北	河北	河北
54636	39.02	116.10	12.2	32	雄县	河北	河北	河北
54640	36.92	114.87	37.2	32	鸡泽	河北	河北	河北
54644	38.05	117.12	11.7	32	孟村	河北	河北	河北
54700	38.03	115.93	17.4	32	武强	河北	河北	河北
54701	37.93	115.20	36.9	32	辛集	河北	河北	河北
54702	37.73	115.70	21.9	32	衡水	河北	河北	河北
54703	37.80	115.88	22.5	32	武邑	河北	河北	河北
54704	37.52	115.57	23.3	32	冀州	河北	河北	河北
54705	37.37	115.38	28.6	16	南宫	河北	河北	河北
54706	37.08	115.67	32.7	32	清河	河北	河北	河北
54707	37.35	115.98	28.6	32	故城	河北	河北	河北
54708	37.50	115.73	24.7	32	枣强	河北	河北	河北
54710	37.87	116.17	19.8	32	阜城	河北	河北	河北
54711	37.70	116.28	19.5	32	景县	河北	河北	河北
54713	37.88	116.53	15.6	32	东光	河北	河北	河北
54717	37.63	116.40	18.3	32	吴桥	河北	河北	河北
54719	38.03	116.68	12.3	32	南皮	河北	河北	河北
54800	37.00	115.25	34.5	32	威县	河北	河北	河北
54801	36.85	115.48	36.5	32	临西	河北	河北	河北
54804	36.30	115.13	46		32	大名	河北	河北	河北
54809	36.55	115.28	42.5	32	馆陶	河北	河北	河北
54820	36.82	115.17	37.9	32	邱县	河北	河北	河北
57083	34.72	113.65	111.6	1	郑州	河南	河南	河南
53898	36.05	114.40	63.8	2	安阳	河南	河南	河南
57071	34.82	112.43	333.2	2	孟津	河南	河南	河南
57297	32.13	114.05	115.4	2	信阳	河南	河南	河南
57067	34.05	111.03	569.9	4	卢氏	河南	河南	河南
57193	33.78	114.52	54.1	4	西华	河南	河南	河南
57178	33.03	112.58	130.5	8	南阳	河南	河南	河南
57077	33.78	111.65	738.8	16	栾川	河南	河南	河南
57089	34.03	113.87	68.1	16	许昌	河南	河南	河南
57091	34.78	114.30	74.8	16	开封	河南	河南	河南
57156	33.30	111.50	252.3	16	西峡	河南	河南	河南
57181	33.88	113.05	138		16	宝丰	河南	河南	河南
57290	33.00	114.02	83.8	16	驻马店	河南	河南	河南
58005	34.45	115.67	51.1	16	商丘	河南	河南	河南
58208	32.17	115.62	43.9	16	固始	河南	河南	河南
53889	36.07	113.82	308.6	32	林州	河南	河南	河南
53974	35.62	114.18	73.9	32	淇县	河南	河南	河南
53978	35.08	112.63	140.9	32	济源	河南	河南	河南
53979	35.15	113.08	121.1	32	博爱	河南	河南	河南
53982	35.23	113.27	113.5	32	焦作	河南	河南	河南
53983	35.03	114.42	70.8	32	封丘	河南	河南	河南
53984	35.23	113.47	83.7	32	修武	河南	河南	河南
53985	35.45	113.82	97.9	32	辉县	河南	河南	河南
53986	35.32	113.88	74		32	新乡	河南	河南	河南
53987	35.10	113.42	91.8	32	武陟	河南	河南	河南
53988	35.27	113.72	77.4	32	获嘉	河南	河南	河南
53989	35.05	113.95	77.7	32	原阳	河南	河南	河南
53991	35.93	114.35	75.3	32	汤阴	河南	河南	河南
53992	35.65	114.52	59.2	32	浚县	河南	河南	河南
53993	35.93	114.92	52.4	32	内黄	河南	河南	河南
53994	35.38	114.07	71.2	32	卫辉	河南	河南	河南
53995	35.55	114.50	64.5	32	滑县	河南	河南	河南
53997	35.15	114.18	72.3	32	延津	河南	河南	河南
53998	35.20	114.65	62.5	32	长垣	河南	河南	河南
54817	35.98	115.87	43.4	32	台前	河南	河南	河南
54900	35.70	115.02	54.1	32	濮阳	河南	河南	河南
54901	36.08	115.17	47.8	32	南乐	河南	河南	河南
54902	35.90	115.12	49.9	32	清丰	河南	河南	河南
54903	35.85	115.48	50.6	32	范县	河南	河南	河南
57051	34.80	111.20	411.7	32	三门峡	河南	河南	河南
57056	34.53	110.88	390.9	32	灵宝	河南	河南	河南
57063	34.77	111.77	523.6	32	渑池	河南	河南	河南
57065	34.50	112.18	196.4	32	宜阳	河南	河南	河南
57066	34.38	111.67	329.8	32	洛宁	河南	河南	河南
57074	34.42	112.40	246.9	32	伊川	河南	河南	河南
57075	34.17	112.87	204.3	32	汝州	河南	河南	河南
57076	34.73	112.78	190.1	32	偃师	河南	河南	河南
57079	34.95	113.03	106.9	32	温县	河南	河南	河南
57080	34.73	112.97	166.1	32	巩义	河南	河南	河南
57081	34.80	113.43	141.9	32	荥阳	河南	河南	河南
57082	34.47	113.02	428.4	32	登封	河南	河南	河南
57085	34.53	113.33	264.8	32	新密	河南	河南	河南
57086	34.38	113.72	116.8	32	新郑	河南	河南	河南
57087	34.20	113.80	88.5	32	长葛	河南	河南	河南
57088	34.15	113.50	117.7	32	禹州	河南	河南	河南
57094	34.40	114.22	68.5	32	尉氏	河南	河南	河南
57095	34.12	114.15	62.2	32	鄢陵	河南	河南	河南
57096	34.53	114.78	60.7	32	杞县	河南	河南	河南
57098	34.08	114.40	59.3	32	扶沟	河南	河南	河南
57099	34.07	114.85	53.6	32	太康	河南	河南	河南
57169	33.05	111.87	160		32	内乡	河南	河南	河南
57173	33.75	112.88	146.8	32	鲁山	河南	河南	河南
57175	33.05	112.23	192.2	32	镇平	河南	河南	河南
57176	33.48	112.42	230.4	32	南召	河南	河南	河南
57177	33.33	113.53	91.3	32	舞钢	河南	河南	河南
57180	33.98	113.20	118.6	32	郏县	河南	河南	河南
57183	33.80	113.92	61.5	32	临颍	河南	河南	河南
57184	33.63	113.37	84.7	32	叶县	河南	河南	河南
57185	33.45	113.58	92.1	32	舞阳	河南	河南	河南
57186	33.60	114.05	59.8	32	漯河	河南	河南	河南
57187	33.07	112.93	119.3	32	社旗	河南	河南	河南
57188	33.37	114.03	56.8	32	西平	河南	河南	河南
57189	33.13	113.95	65.5	32	遂平	河南	河南	河南
57190	33.75	114.40	51.6	32	黄泛区农试站	河南	河南	河南
57191	34.48	114.48	64.2	32	通许	河南	河南	河南
57192	33.70	114.88	44.3	32	淮阳	河南	河南	河南
57195	33.62	114.62	47.6	32	川汇区	河南	河南	河南
57196	33.47	114.87	42.8	32	项城	河南	河南	河南
57197	33.00	114.33	54.5	32	汝南	河南	河南	河南
57198	33.55	114.62	47.3	32	商水	河南	河南	河南
57261	33.12	111.52	234.5	32	淅川	河南	河南	河南
57271	32.55	112.38	89.7	32	新野	河南	河南	河南
57273	32.68	112.85	110.5	32	唐河	河南	河南	河南
57274	32.70	112.12	108.8	32	邓州	河南	河南	河南
57281	32.68	113.30	160.8	32	泌阳	河南	河南	河南
57285	32.38	113.42	149.2	32	桐柏	河南	河南	河南
57293	32.73	114.98	39.1	32	新蔡	河南	河南	河南
57294	32.83	114.02	84.6	32	确山	河南	河南	河南
57295	32.62	114.33	85.0	32	正阳	河南	河南	河南
57296	32.35	114.67	34.2	32	息县	河南	河南	河南
57299	32.02	114.90	50.6	32	光山	河南	河南	河南
57390	31.80	114.07	734.7	32	鸡公山	河南	河南	河南
57396	31.63	114.85	129.7	32	新县	河南	河南	河南
58001	34.43	115.10	56.9	32	睢县	河南	河南	河南
58004	34.65	115.15	61.6	32	民权	河南	河南	河南
58007	34.07	115.30	53.2	32	柘城	河南	河南	河南
58008	34.47	115.33	59.2	32	宁陵	河南	河南	河南
58017	34.25	116.13	42		32	夏邑	河南	河南	河南
58100	33.65	115.17	42.4	32	郸城	河南	河南	河南
58101	33.87	115.48	42.8	32	鹿邑	河南	河南	河南
58104	33.40	115.07	42.5	32	沈丘	河南	河南	河南
58111	33.85	116.42	32.1	32	永城	河南	河南	河南
58205	32.47	115.43	36		32	淮滨	河南	河南	河南
58207	32.17	115.05	44		32	潢川	河南	河南	河南
57078	34.15	112.47	334		32	汝阳	河南	河南	河南
57090	34.72	113.97	80.2	32	中牟	河南	河南	河南
57093	34.85	114.82	74		32	兰考	河南	河南	河南
57162	34.15	112.08	327.5	32	嵩县	河南	河南	河南
57182	33.85	113.50	81.4	32	襄城	河南	河南	河南
57292	32.97	114.63	45.3	32	平舆	河南	河南	河南
58006	34.38	115.88	50.6	32	虞城	河南	河南	河南
58301	31.82	115.38	92.9	32	商城	河南	河南	河南
57179	33.28	113.00	161.6	32	方城	河南	河南	河南
57070	34.73	112.12	359.5	32	新安	河南	河南	河南
57194	33.28	114.27	60.9	32	上蔡	河南	河南	河南
53972	35.12	112.92	121		32	沁阳	河南	河南	河南
57072	34.92	112.75	128.5	32	孟州	河南	河南	河南
57298	32.22	114.55	56.2	32	罗山	河南	河南	河南
57084	34.50	113.05	1179	32	嵩山	河南	河南	河南
54094	44.57	129.60	242.5	4	牡丹江	黑龙江	黑龙江	黑龙江
50136	52.97	122.52	434.2	4	漠河	黑龙江	黑龙江	黑龙江
50246	52.35	124.72	363		4	塔河	黑龙江	黑龙江	黑龙江
50247	52.03	123.57	514.9	32	呼中	黑龙江	黑龙江	黑龙江
50349	51.67	124.40	502.2	16	新林	黑龙江	黑龙江	黑龙江
50353	51.72	126.65	178		2	呼玛	黑龙江	黑龙江	黑龙江
50442	50.40	124.12	373.4	16	加格达奇	黑龙江	黑龙江	黑龙江
50468	50.25	127.45	167.4	16	爱辉	黑龙江	黑龙江	黑龙江
50557	49.17	125.23	243		2	嫩江	黑龙江	黑龙江	黑龙江
50564	49.43	127.35	236		4	孙吴	黑龙江	黑龙江	黑龙江
50566	49.55	128.47	120		32	逊克	黑龙江	黑龙江	黑龙江
50646	48.48	124.85	204.4	32	讷河	黑龙江	黑龙江	黑龙江
50655	48.50	126.18	267.7	32	五大连池	黑龙江	黑龙江	黑龙江
50656	48.28	126.52	272		16	北安	黑龙江	黑龙江	黑龙江
50658	48.08	125.78	291.0	4	克山	黑龙江	黑龙江	黑龙江
50659	48.03	126.25	293.1	32	克东	黑龙江	黑龙江	黑龙江
50673	48.88	130.40	92.3	32	嘉荫	黑龙江	黑龙江	黑龙江
50674	48.57	129.43	404.9	32	乌伊岭	黑龙江	黑龙江	黑龙江
50739	47.33	123.18	191.6	32	龙江	黑龙江	黑龙江	黑龙江
50741	47.93	123.50	186.3	32	甘南	黑龙江	黑龙江	黑龙江
50742	47.80	124.48	163.8	16	富裕	黑龙江	黑龙江	黑龙江
50745	47.38	123.92	148.5	2	齐齐哈尔	黑龙江	黑龙江	黑龙江
50749	47.18	124.83	159.9	32	林甸	黑龙江	黑龙江	黑龙江
50750	47.90	125.30	228.8	32	依安	黑龙江	黑龙江	黑龙江
50755	47.60	126.10	232.4	32	拜泉	黑龙江	黑龙江	黑龙江
50756	47.45	126.97	240.4	4	海伦	黑龙江	黑龙江	黑龙江
50758	47.18	125.90	248.3	16	明水	黑龙江	黑龙江	黑龙江
50767	47.23	127.10	204		32	绥棱	黑龙江	黑龙江	黑龙江
50772	48.12	129.23	300.0	32	五营	黑龙江	黑龙江	黑龙江
50774	47.73	128.92	245.7	2	伊春	黑龙江	黑龙江	黑龙江
50775	47.33	130.27	229.8	16	鹤岗	黑龙江	黑龙江	黑龙江
50776	47.57	130.83	84.8	32	萝北	黑龙江	黑龙江	黑龙江
50778	47.67	132.53	59.1	32	同江	黑龙江	黑龙江	黑龙江
50779	48.35	134.41	40.8	32	抚远	黑龙江	黑龙江	黑龙江
50787	47.28	131.85	63		32	绥滨	黑龙江	黑龙江	黑龙江
50788	47.23	131.98	68.4	4	富锦	黑龙江	黑龙江	黑龙江
50842	46.83	124.42	148.9	32	杜蒙	黑龙江	黑龙江	黑龙江
50844	46.40	123.45	140.3	16	泰来	黑龙江	黑龙江	黑龙江
50851	46.68	126.08	209.2	32	青冈	黑龙江	黑龙江	黑龙江
50852	46.83	126.45	170.4	32	望奎	黑龙江	黑龙江	黑龙江
50853	46.62	126.97	181.2	16	北林	黑龙江	黑龙江	黑龙江
50854	46.38	125.32	150.4	16	安达	黑龙江	黑龙江	黑龙江
50858	46.07	125.93	136		32	肇东	黑龙江	黑龙江	黑龙江
50859	46.25	126.27	160.7	32	兰西	黑龙江	黑龙江	黑龙江
50861	46.88	127.48	186.1	32	庆安	黑龙江	黑龙江	黑龙江
50862	46.98	128.02	213.4	16	铁力	黑龙江	黑龙江	黑龙江
50867	46.08	127.35	134.8	32	巴彦	黑龙江	黑龙江	黑龙江
50871	46.73	129.88	96.4	32	汤原	黑龙江	黑龙江	黑龙江
50873	46.78	130.30	83.1	32	佳木斯	黑龙江	黑龙江	黑龙江
50877	46.30	129.58	101.6	16	依兰	黑龙江	黑龙江	黑龙江
50878	47.00	130.72	80.2	32	桦川	黑龙江	黑龙江	黑龙江
50879	46.22	130.55	187.6	32	桦南	黑龙江	黑龙江	黑龙江
50880	46.73	131.12	104.7	32	集贤	黑龙江	黑龙江	黑龙江
50884	46.63	131.15	178		32	双鸭山	黑龙江	黑龙江	黑龙江
50888	46.32	132.18	83.5	4	宝清	黑龙江	黑龙江	黑龙江
50892	46.80	134.00	57.2	32	饶河	黑龙江	黑龙江	黑龙江
50950	45.70	125.25	150.2	32	肇州	黑龙江	黑龙江	黑龙江
50953	45.75	126.77	143.5	1	哈尔滨	黑龙江	黑龙江	黑龙江
50954	45.50	125.08	129.2	32	肇源	黑龙江	黑龙江	黑龙江
50955	45.38	126.30	167.3	32	双城	黑龙江	黑龙江	黑龙江
50956	45.93	126.57	117.7	32	呼兰	黑龙江	黑龙江	黑龙江
50958	45.52	126.95	175.2	32	阿城	黑龙江	黑龙江	黑龙江
50960	45.78	127.45	192.5	32	宾县	黑龙江	黑龙江	黑龙江
50962	45.95	128.03	113.5	32	木兰	黑龙江	黑龙江	黑龙江
50963	45.97	128.73	110		16	通河	黑龙江	黑龙江	黑龙江
50964	45.83	128.80	123.2	32	方正	黑龙江	黑龙江	黑龙江
50965	45.45	128.28	157		32	延寿	黑龙江	黑龙江	黑龙江
50968	45.22	127.97	191		16	尚志	黑龙江	黑龙江	黑龙江
50973	45.75	130.60	242.8	32	勃利	黑龙江	黑龙江	黑龙江
50978	45.30	130.93	282		4	鸡西	黑龙江	黑龙江	黑龙江
50979	45.27	130.23	276.9	32	林口	黑龙江	黑龙江	黑龙江
50983	45.77	132.97	104.8	2	虎林	黑龙江	黑龙江	黑龙江
50985	45.55	131.87	155.4	32	密山	黑龙江	黑龙江	黑龙江
50987	45.25	131.13	181.6	32	鸡东	黑龙江	黑龙江	黑龙江
54080	44.90	127.15	196.5	32	五常	黑龙江	黑龙江	黑龙江
54092	44.60	129.40	294.8	32	海林	黑龙江	黑龙江	黑龙江
54093	44.93	130.55	266.7	32	穆棱	黑龙江	黑龙江	黑龙江
54096	44.38	131.17	569.8	4	绥芬河	黑龙江	黑龙江	黑龙江
54099	44.08	131.13	151.3	32	东宁	黑龙江	黑龙江	黑龙江
54098	44.33	129.47	272.4	32	宁安	黑龙江	黑龙江	黑龙江
50971	45.77	131.02	226.7	8	七台河	黑龙江	黑龙江	黑龙江
